id,anchor_img,pos_img,neg_img
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0394.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0160.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0148.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0057.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0327.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0392.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0259.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0179.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0267.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0459.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0104.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0297.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0485.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0444.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0476.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0011.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0501.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0067.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0239.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0168.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0184.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0439.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0286.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0103.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0012.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0229.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0022.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0010.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0272.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0152.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0064.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0044.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0363.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0262.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0322.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0490.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0463.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0529.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0209.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0003.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0143.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0019.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0294.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0522.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0024.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0527.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0078.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0433.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0283.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0488.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0260.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0095.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0508.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0395.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0198.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0409.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0330.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0277.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0208.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0070.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0151.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0131.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0498.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0280.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0494.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0456.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0082.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0352.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0416.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0301.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0074.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0305.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0328.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0510.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0314.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0068.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0274.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0398.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0205.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0196.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0292.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0030.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0028.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0249.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0530.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0437.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0391.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0126.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0181.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0255.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0177.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0411.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0452.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0006.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0089.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0338.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0128.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0065.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0004.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0340.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0427.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0201.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0045.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0331.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0041.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0153.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0320.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0441.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0514.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0224.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
5,./lfw/George_W_Bush/George_W_Bush_0001.jpg,./lfw/George_W_Bush/George_W_Bush_0293.jpg,./lfw/Tom_Hanks/Tom_Hanks_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0006.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0002.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0009.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0005.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0010.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0007.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0011.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0003.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0013.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0012.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0004.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
6,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0008.jpg,./lfw/George_W_Bush/George_W_Bush_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0007.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0013.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0015.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0008.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0023.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0017.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0014.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0002.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0004.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0010.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0021.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0026.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0018.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0006.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0020.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0005.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0011.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0012.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0019.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0003.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0024.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0022.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0009.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0025.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
7,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0016.jpg,./lfw/Edmund_Stoiber/Edmund_Stoiber_0001.jpg
8,./lfw/Queen_Elizabeth_II/Queen_Elizabeth_II_0001.jpg,./lfw/Queen_Elizabeth_II/Queen_Elizabeth_II_0007.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg
8,./lfw/Queen_Elizabeth_II/Queen_Elizabeth_II_0001.jpg,./lfw/Queen_Elizabeth_II/Queen_Elizabeth_II_0013.jpg,./lfw/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg
